League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Harvest,2020-07-05,Fragment of Eradication,Chaos Orb,24.11595,High,17
Harvest,2020-07-06,Fragment of Eradication,Chaos Orb,25.0,High,18
Harvest,2020-07-07,Fragment of Eradication,Chaos Orb,25.0,High,19
Harvest,2020-07-08,Fragment of Eradication,Chaos Orb,22.0,High,20
Harvest,2020-07-09,Fragment of Eradication,Chaos Orb,20.0,High,21
Harvest,2020-07-10,Fragment of Eradication,Chaos Orb,20.0,High,22
Harvest,2020-07-11,Fragment of Eradication,Chaos Orb,18.0,High,23
Harvest,2020-07-12,Fragment of Eradication,Chaos Orb,17.0,High,24
Harvest,2020-07-13,Fragment of Eradication,Chaos Orb,17.0,High,25
Harvest,2020-07-14,Fragment of Eradication,Chaos Orb,19.0,High,26
Harvest,2020-07-15,Fragment of Eradication,Chaos Orb,21.0,High,27
Harvest,2020-07-16,Fragment of Eradication,Chaos Orb,20.0,High,28
Harvest,2020-07-17,Fragment of Eradication,Chaos Orb,19.0,High,29
Harvest,2020-07-18,Fragment of Eradication,Chaos Orb,19.0,High,30
Harvest,2020-07-19,Fragment of Eradication,Chaos Orb,18.0,High,31
Harvest,2020-07-20,Fragment of Eradication,Chaos Orb,18.0,High,32
Harvest,2020-07-21,Fragment of Eradication,Chaos Orb,18.0,High,33
Harvest,2020-07-22,Fragment of Eradication,Chaos Orb,17.0,High,34
Harvest,2020-07-23,Fragment of Eradication,Chaos Orb,16.0,High,35
Harvest,2020-07-24,Fragment of Eradication,Chaos Orb,15.0,High,36
Harvest,2020-07-25,Fragment of Eradication,Chaos Orb,14.0,High,37
Harvest,2020-07-26,Fragment of Eradication,Chaos Orb,14.0,High,38
Harvest,2020-07-27,Fragment of Eradication,Chaos Orb,15.0,High,39
Harvest,2020-07-28,Fragment of Eradication,Chaos Orb,15.0,High,40
Harvest,2020-07-29,Fragment of Eradication,Chaos Orb,17.0,High,41
Harvest,2020-07-30,Fragment of Eradication,Chaos Orb,16.13134,High,42
Harvest,2020-07-31,Fragment of Eradication,Chaos Orb,17.0,High,43
Harvest,2020-08-01,Fragment of Eradication,Chaos Orb,16.0,High,44
Harvest,2020-08-02,Fragment of Eradication,Chaos Orb,15.0,High,45
Harvest,2020-08-03,Fragment of Eradication,Chaos Orb,17.0,High,46
Harvest,2020-08-04,Fragment of Eradication,Chaos Orb,18.0,High,47
Harvest,2020-08-05,Fragment of Eradication,Chaos Orb,18.0,High,48
Harvest,2020-08-06,Fragment of Eradication,Chaos Orb,18.29372,High,49
Harvest,2020-08-07,Fragment of Eradication,Chaos Orb,19.0,High,50
Harvest,2020-08-08,Fragment of Eradication,Chaos Orb,18.0,High,51
Harvest,2020-08-09,Fragment of Eradication,Chaos Orb,17.0,High,52
Harvest,2020-08-10,Fragment of Eradication,Chaos Orb,18.0,High,53
Harvest,2020-08-11,Fragment of Eradication,Chaos Orb,18.0,High,54
Harvest,2020-08-12,Fragment of Eradication,Chaos Orb,18.0,High,55
Harvest,2020-08-13,Fragment of Eradication,Chaos Orb,15.0,High,56
Harvest,2020-08-14,Fragment of Eradication,Chaos Orb,15.0,High,57
Harvest,2020-08-15,Fragment of Eradication,Chaos Orb,17.0,High,58
Harvest,2020-08-16,Fragment of Eradication,Chaos Orb,19.0,High,59
Harvest,2020-08-17,Fragment of Eradication,Chaos Orb,18.0,High,60
Harvest,2020-08-18,Fragment of Eradication,Chaos Orb,17.0,High,61
Harvest,2020-08-19,Fragment of Eradication,Chaos Orb,16.64955,High,62
Harvest,2020-08-20,Fragment of Eradication,Chaos Orb,17.0,High,63
Harvest,2020-08-21,Fragment of Eradication,Chaos Orb,18.0,High,64
Harvest,2020-08-22,Fragment of Eradication,Chaos Orb,17.0,High,65
Harvest,2020-08-23,Fragment of Eradication,Chaos Orb,17.0,High,66
Harvest,2020-08-24,Fragment of Eradication,Chaos Orb,17.0,High,67
Harvest,2020-08-25,Fragment of Eradication,Chaos Orb,17.47214,High,68
Harvest,2020-08-26,Fragment of Eradication,Chaos Orb,18.64808,High,69
Harvest,2020-08-27,Fragment of Eradication,Chaos Orb,19.10041,High,70
Harvest,2020-08-28,Fragment of Eradication,Chaos Orb,18.4422,High,71
Harvest,2020-08-29,Fragment of Eradication,Chaos Orb,18.0,High,72
Harvest,2020-08-30,Fragment of Eradication,Chaos Orb,18.0,High,73
Harvest,2020-08-31,Fragment of Eradication,Chaos Orb,15.1804,High,74
Harvest,2020-09-01,Fragment of Eradication,Chaos Orb,15.0,High,75
Harvest,2020-09-02,Fragment of Eradication,Chaos Orb,14.0,High,76
Harvest,2020-09-03,Fragment of Eradication,Chaos Orb,14.0,High,77
Harvest,2020-09-04,Fragment of Eradication,Chaos Orb,15.0,High,78
Harvest,2020-09-05,Fragment of Eradication,Chaos Orb,16.0,High,79
Harvest,2020-09-06,Fragment of Eradication,Chaos Orb,15.45281,High,80
Harvest,2020-09-07,Fragment of Eradication,Chaos Orb,14.0,High,81
Harvest,2020-09-08,Fragment of Eradication,Chaos Orb,14.0,High,82
Harvest,2020-09-09,Fragment of Eradication,Chaos Orb,14.0,High,83
Harvest,2020-09-10,Fragment of Eradication,Chaos Orb,12.00011,High,84
Harvest,2020-09-11,Fragment of Eradication,Chaos Orb,12.0,High,85
Harvest,2020-09-12,Fragment of Eradication,Chaos Orb,12.0,High,86
Harvest,2020-09-13,Fragment of Eradication,Chaos Orb,12.0,High,87
Harvest,2020-09-14,Fragment of Eradication,Chaos Orb,12.0,High,88
Harvest,2020-06-20,Chaos Orb,Blacksmith's Whetstone,29.17958,Medium,2
Harvest,2020-06-21,Chaos Orb,Blacksmith's Whetstone,32.02963,High,3
Harvest,2020-06-22,Chaos Orb,Blacksmith's Whetstone,33.00264,High,4
Harvest,2020-06-23,Chaos Orb,Blacksmith's Whetstone,32.0,High,5
Harvest,2020-06-24,Chaos Orb,Blacksmith's Whetstone,30.0,High,6
Harvest,2020-06-25,Chaos Orb,Blacksmith's Whetstone,29.13142,High,7
Harvest,2020-06-26,Chaos Orb,Blacksmith's Whetstone,29.0,High,8
Harvest,2020-06-27,Chaos Orb,Blacksmith's Whetstone,27.69445,High,9
Harvest,2020-06-28,Chaos Orb,Blacksmith's Whetstone,25.94043,High,10
Harvest,2020-06-29,Chaos Orb,Blacksmith's Whetstone,27.10543,High,11
Harvest,2020-06-30,Chaos Orb,Blacksmith's Whetstone,27.0,High,12
Harvest,2020-07-01,Chaos Orb,Blacksmith's Whetstone,27.0,High,13
Harvest,2020-07-02,Chaos Orb,Blacksmith's Whetstone,25.7147,High,14
Harvest,2020-07-03,Chaos Orb,Blacksmith's Whetstone,25.64706,High,15
Harvest,2020-07-04,Chaos Orb,Blacksmith's Whetstone,27.28948,High,16
Harvest,2020-07-05,Chaos Orb,Blacksmith's Whetstone,28.0,High,17
Harvest,2020-07-06,Chaos Orb,Blacksmith's Whetstone,28.0,High,18
Harvest,2020-07-07,Chaos Orb,Blacksmith's Whetstone,26.7931,High,19
Harvest,2020-07-08,Chaos Orb,Blacksmith's Whetstone,27.00562,High,20
Harvest,2020-07-09,Chaos Orb,Blacksmith's Whetstone,25.23796,High,21
Harvest,2020-07-10,Chaos Orb,Blacksmith's Whetstone,25.9052,High,22
Harvest,2020-07-11,Chaos Orb,Blacksmith's Whetstone,25.0,High,23
Harvest,2020-07-12,Chaos Orb,Blacksmith's Whetstone,25.99976,High,24
Harvest,2020-07-13,Chaos Orb,Blacksmith's Whetstone,27.06563,High,25
Harvest,2020-07-14,Chaos Orb,Blacksmith's Whetstone,26.0,High,26
Harvest,2020-07-15,Chaos Orb,Blacksmith's Whetstone,24.96854,High,27
Harvest,2020-07-16,Chaos Orb,Blacksmith's Whetstone,27.87191,High,28
Harvest,2020-07-17,Chaos Orb,Blacksmith's Whetstone,27.64524,High,29
Harvest,2020-07-18,Chaos Orb,Blacksmith's Whetstone,25.0,High,30
Harvest,2020-07-19,Chaos Orb,Blacksmith's Whetstone,25.0,High,31
Harvest,2020-07-20,Chaos Orb,Blacksmith's Whetstone,25.0,High,32
Harvest,2020-07-21,Chaos Orb,Blacksmith's Whetstone,25.0,High,33
Harvest,2020-07-22,Chaos Orb,Blacksmith's Whetstone,25.0,High,34
Harvest,2020-07-23,Chaos Orb,Blacksmith's Whetstone,25.0,High,35
Harvest,2020-07-24,Chaos Orb,Blacksmith's Whetstone,25.30953,High,36
Harvest,2020-07-25,Chaos Orb,Blacksmith's Whetstone,28.47982,High,37
Harvest,2020-07-26,Chaos Orb,Blacksmith's Whetstone,29.14545,High,38
Harvest,2020-07-27,Chaos Orb,Blacksmith's Whetstone,29.90432,High,39
Harvest,2020-07-28,Chaos Orb,Blacksmith's Whetstone,29.97842,High,40
Harvest,2020-07-29,Chaos Orb,Blacksmith's Whetstone,30.0,High,41
Harvest,2020-07-30,Chaos Orb,Blacksmith's Whetstone,29.9276,High,42
Harvest,2020-07-31,Chaos Orb,Blacksmith's Whetstone,29.68506,High,43
Harvest,2020-08-01,Chaos Orb,Blacksmith's Whetstone,29.56207,High,44
Harvest,2020-08-02,Chaos Orb,Blacksmith's Whetstone,29.80588,High,45
Harvest,2020-08-03,Chaos Orb,Blacksmith's Whetstone,28.48421,High,46
Harvest,2020-08-04,Chaos Orb,Blacksmith's Whetstone,28.43401,High,47
Harvest,2020-08-05,Chaos Orb,Blacksmith's Whetstone,28.51866,High,48
Harvest,2020-08-06,Chaos Orb,Blacksmith's Whetstone,29.14707,High,49
Harvest,2020-08-07,Chaos Orb,Blacksmith's Whetstone,29.45526,High,50
Harvest,2020-08-08,Chaos Orb,Blacksmith's Whetstone,28.39445,High,51
Harvest,2020-08-09,Chaos Orb,Blacksmith's Whetstone,28.0,High,52
Harvest,2020-08-10,Chaos Orb,Blacksmith's Whetstone,28.0,High,53
Harvest,2020-08-11,Chaos Orb,Blacksmith's Whetstone,28.0,High,54
Harvest,2020-08-12,Chaos Orb,Blacksmith's Whetstone,28.0,High,55
Harvest,2020-08-13,Chaos Orb,Blacksmith's Whetstone,28.0,High,56
Harvest,2020-08-14,Chaos Orb,Blacksmith's Whetstone,28.18347,High,57
Harvest,2020-08-15,Chaos Orb,Blacksmith's Whetstone,28.03726,High,58
Harvest,2020-08-16,Chaos Orb,Blacksmith's Whetstone,28.0,High,59
Harvest,2020-08-17,Chaos Orb,Blacksmith's Whetstone,28.0,High,60
Harvest,2020-08-18,Chaos Orb,Blacksmith's Whetstone,28.21087,High,61
Harvest,2020-08-19,Chaos Orb,Blacksmith's Whetstone,28.0,High,62
Harvest,2020-08-20,Chaos Orb,Blacksmith's Whetstone,28.0,High,63
Harvest,2020-08-21,Chaos Orb,Blacksmith's Whetstone,28.0,High,64
Harvest,2020-08-22,Chaos Orb,Blacksmith's Whetstone,28.12226,High,65
Harvest,2020-08-23,Chaos Orb,Blacksmith's Whetstone,26.1427,High,66
Harvest,2020-08-24,Chaos Orb,Blacksmith's Whetstone,25.87209,High,67
Harvest,2020-08-25,Chaos Orb,Blacksmith's Whetstone,25.37725,High,68
Harvest,2020-08-26,Chaos Orb,Blacksmith's Whetstone,25.15,High,69
Harvest,2020-08-27,Chaos Orb,Blacksmith's Whetstone,21.77059,High,70
Harvest,2020-08-28,Chaos Orb,Blacksmith's Whetstone,16.59577,High,71
Harvest,2020-08-29,Chaos Orb,Blacksmith's Whetstone,11.80564,High,72
Harvest,2020-08-30,Chaos Orb,Blacksmith's Whetstone,7.50413,High,73
Harvest,2020-08-31,Chaos Orb,Blacksmith's Whetstone,29.219,High,74
Harvest,2020-09-01,Chaos Orb,Blacksmith's Whetstone,30.36622,High,75
Harvest,2020-09-02,Chaos Orb,Blacksmith's Whetstone,28.04302,High,76
Harvest,2020-09-03,Chaos Orb,Blacksmith's Whetstone,25.54522,High,77
Harvest,2020-09-04,Chaos Orb,Blacksmith's Whetstone,22.58191,High,78
Harvest,2020-09-05,Chaos Orb,Blacksmith's Whetstone,31.78889,High,79
Harvest,2020-09-06,Chaos Orb,Blacksmith's Whetstone,31.25824,High,80
Harvest,2020-09-07,Chaos Orb,Blacksmith's Whetstone,31.25824,High,81
Harvest,2020-09-08,Chaos Orb,Blacksmith's Whetstone,30.9,High,82
Harvest,2020-09-09,Chaos Orb,Blacksmith's Whetstone,30.20551,High,83
Harvest,2020-09-10,Chaos Orb,Blacksmith's Whetstone,24.12417,Medium,84
Harvest,2020-09-11,Chaos Orb,Blacksmith's Whetstone,0.02434,Medium,85
Harvest,2020-09-12,Chaos Orb,Blacksmith's Whetstone,0.0248,High,86
Harvest,2020-09-13,Chaos Orb,Blacksmith's Whetstone,0.02472,High,87
Harvest,2020-09-14,Chaos Orb,Blacksmith's Whetstone,0.02472,High,88
Harvest,2020-06-20,Chaos Orb,Orb of Horizons,1.466,Medium,2
Harvest,2020-06-21,Chaos Orb,Orb of Horizons,1.8,High,3
Harvest,2020-06-22,Chaos Orb,Orb of Horizons,2.0,High,4
Harvest,2020-06-23,Chaos Orb,Orb of Horizons,1.976,High,5
Harvest,2020-06-24,Chaos Orb,Orb of Horizons,2.0,High,6
Harvest,2020-06-25,Chaos Orb,Orb of Horizons,2.0,High,7
Harvest,2020-06-26,Chaos Orb,Orb of Horizons,2.42947,High,8
Harvest,2020-06-27,Chaos Orb,Orb of Horizons,2.5,High,9
Harvest,2020-06-28,Chaos Orb,Orb of Horizons,2.5,High,10
Harvest,2020-06-29,Chaos Orb,Orb of Horizons,2.5,High,11
Harvest,2020-06-30,Chaos Orb,Orb of Horizons,2.5,High,12
Harvest,2020-07-01,Chaos Orb,Orb of Horizons,2.4,High,13
Harvest,2020-07-02,Chaos Orb,Orb of Horizons,2.4,High,14
Harvest,2020-07-03,Chaos Orb,Orb of Horizons,2.00208,High,15
Harvest,2020-07-04,Chaos Orb,Orb of Horizons,2.16234,High,16
Harvest,2020-07-05,Chaos Orb,Orb of Horizons,2.0,High,17
Harvest,2020-07-06,Chaos Orb,Orb of Horizons,2.0,High,18
Harvest,2020-07-07,Chaos Orb,Orb of Horizons,1.90909,High,19
Harvest,2020-07-08,Chaos Orb,Orb of Horizons,1.872,High,20
Harvest,2020-07-09,Chaos Orb,Orb of Horizons,1.86028,High,21
Harvest,2020-07-10,Chaos Orb,Orb of Horizons,1.90168,High,22
Harvest,2020-07-11,Chaos Orb,Orb of Horizons,1.9,High,23
Harvest,2020-07-12,Chaos Orb,Orb of Horizons,1.99886,High,24
Harvest,2020-07-13,Chaos Orb,Orb of Horizons,2.0,High,25
Harvest,2020-07-14,Chaos Orb,Orb of Horizons,2.23329,High,26
Harvest,2020-07-15,Chaos Orb,Orb of Horizons,2.2,High,27
Harvest,2020-07-16,Chaos Orb,Orb of Horizons,2.17256,High,28
Harvest,2020-07-17,Chaos Orb,Orb of Horizons,2.0,High,29
Harvest,2020-07-18,Chaos Orb,Orb of Horizons,2.0,High,30
Harvest,2020-07-19,Chaos Orb,Orb of Horizons,1.9,High,31
Harvest,2020-07-20,Chaos Orb,Orb of Horizons,1.8078,High,32
Harvest,2020-07-21,Chaos Orb,Orb of Horizons,1.8,High,33
Harvest,2020-07-22,Chaos Orb,Orb of Horizons,1.8,High,34
Harvest,2020-07-23,Chaos Orb,Orb of Horizons,1.8,High,35
Harvest,2020-07-24,Chaos Orb,Orb of Horizons,1.8,High,36
Harvest,2020-07-25,Chaos Orb,Orb of Horizons,1.80246,High,37
Harvest,2020-07-26,Chaos Orb,Orb of Horizons,1.85951,High,38
Harvest,2020-07-27,Chaos Orb,Orb of Horizons,2.12615,High,39
Harvest,2020-07-28,Chaos Orb,Orb of Horizons,2.15577,High,40
Harvest,2020-07-29,Chaos Orb,Orb of Horizons,2.17422,High,41
Harvest,2020-07-30,Chaos Orb,Orb of Horizons,2.20638,High,42
Harvest,2020-07-31,Chaos Orb,Orb of Horizons,2.3,High,43
Harvest,2020-08-01,Chaos Orb,Orb of Horizons,2.39313,High,44
Harvest,2020-08-02,Chaos Orb,Orb of Horizons,2.47374,High,45
Harvest,2020-08-03,Chaos Orb,Orb of Horizons,2.52095,High,46
Harvest,2020-08-04,Chaos Orb,Orb of Horizons,2.6,High,47
Harvest,2020-08-05,Chaos Orb,Orb of Horizons,2.52401,High,48
Harvest,2020-08-06,Chaos Orb,Orb of Horizons,2.5,High,49
Harvest,2020-08-07,Chaos Orb,Orb of Horizons,2.5,High,50
Harvest,2020-08-08,Chaos Orb,Orb of Horizons,2.5,High,51
Harvest,2020-08-09,Chaos Orb,Orb of Horizons,2.5,High,52
Harvest,2020-08-10,Chaos Orb,Orb of Horizons,2.5,High,53
Harvest,2020-08-11,Chaos Orb,Orb of Horizons,2.5,High,54
Harvest,2020-08-12,Chaos Orb,Orb of Horizons,2.5,High,55
Harvest,2020-08-13,Chaos Orb,Orb of Horizons,2.47597,High,56
Harvest,2020-08-14,Chaos Orb,Orb of Horizons,2.49854,High,57
Harvest,2020-08-15,Chaos Orb,Orb of Horizons,2.5,High,58
Harvest,2020-08-16,Chaos Orb,Orb of Horizons,2.5,High,59
Harvest,2020-08-17,Chaos Orb,Orb of Horizons,2.5,High,60
Harvest,2020-08-18,Chaos Orb,Orb of Horizons,2.49392,High,61
Harvest,2020-08-19,Chaos Orb,Orb of Horizons,2.6,High,62
Harvest,2020-08-20,Chaos Orb,Orb of Horizons,2.62023,High,63
Harvest,2020-08-21,Chaos Orb,Orb of Horizons,2.64548,High,64
Harvest,2020-08-22,Chaos Orb,Orb of Horizons,2.60359,High,65
Harvest,2020-08-23,Chaos Orb,Orb of Horizons,2.57779,High,66
Harvest,2020-08-24,Chaos Orb,Orb of Horizons,2.8,High,67
Harvest,2020-08-25,Chaos Orb,Orb of Horizons,2.84903,High,68
Harvest,2020-08-26,Chaos Orb,Orb of Horizons,3.02475,High,69
Harvest,2020-08-27,Chaos Orb,Orb of Horizons,3.25944,High,70
Harvest,2020-08-28,Chaos Orb,Orb of Horizons,3.27222,High,71
Harvest,2020-08-29,Chaos Orb,Orb of Horizons,3.36306,High,72
Harvest,2020-08-30,Chaos Orb,Orb of Horizons,3.0,High,73
Harvest,2020-08-31,Chaos Orb,Orb of Horizons,3.0,High,74
Harvest,2020-09-01,Chaos Orb,Orb of Horizons,3.0,High,75
Harvest,2020-09-02,Chaos Orb,Orb of Horizons,3.0,High,76
Harvest,2020-09-03,Chaos Orb,Orb of Horizons,3.0,High,77
Harvest,2020-09-04,Chaos Orb,Orb of Horizons,3.0,High,78
Harvest,2020-09-05,Chaos Orb,Orb of Horizons,2.90692,High,79
Harvest,2020-09-06,Chaos Orb,Orb of Horizons,2.5528,High,80
Harvest,2020-09-07,Chaos Orb,Orb of Horizons,2.5,High,81
Harvest,2020-09-08,Chaos Orb,Orb of Horizons,2.5,High,82
Harvest,2020-09-09,Chaos Orb,Orb of Horizons,2.5,High,83
Harvest,2020-09-10,Chaos Orb,Orb of Horizons,2.5,High,84
Harvest,2020-09-11,Chaos Orb,Orb of Horizons,2.40278,High,85
Harvest,2020-09-12,Chaos Orb,Orb of Horizons,2.42152,High,86
Harvest,2020-09-13,Chaos Orb,Orb of Horizons,2.40144,High,87
Harvest,2020-09-14,Chaos Orb,Orb of Horizons,2.40058,High,88
Harvest,2020-06-20,Fragment of the Hydra,Chaos Orb,26.9433,High,2
Harvest,2020-06-21,Fragment of the Hydra,Chaos Orb,20.0,High,3
Harvest,2020-06-22,Fragment of the Hydra,Chaos Orb,19.0,High,4
Harvest,2020-06-23,Fragment of the Hydra,Chaos Orb,19.0,High,5
Harvest,2020-06-24,Fragment of the Hydra,Chaos Orb,18.0,High,6
Harvest,2020-06-25,Fragment of the Hydra,Chaos Orb,24.0,High,7
Harvest,2020-06-26,Fragment of the Hydra,Chaos Orb,24.0,High,8
Harvest,2020-06-27,Fragment of the Hydra,Chaos Orb,22.0,High,9
Harvest,2020-06-28,Fragment of the Hydra,Chaos Orb,20.0,High,10
Harvest,2020-06-29,Fragment of the Hydra,Chaos Orb,18.0,High,11
Harvest,2020-06-30,Fragment of the Hydra,Chaos Orb,18.0,High,12
Harvest,2020-07-01,Fragment of the Hydra,Chaos Orb,18.0,High,13
Harvest,2020-07-02,Fragment of the Hydra,Chaos Orb,18.0,High,14
Harvest,2020-07-03,Fragment of the Hydra,Chaos Orb,17.0,High,15
Harvest,2020-07-04,Fragment of the Hydra,Chaos Orb,14.0,High,16
Harvest,2020-07-05,Fragment of the Hydra,Chaos Orb,14.0,High,17
Harvest,2020-07-06,Fragment of the Hydra,Chaos Orb,15.0,High,18
Harvest,2020-07-07,Fragment of the Hydra,Chaos Orb,15.0,High,19
Harvest,2020-07-08,Fragment of the Hydra,Chaos Orb,14.0,High,20
Harvest,2020-07-09,Fragment of the Hydra,Chaos Orb,13.0,High,21
Harvest,2020-07-10,Fragment of the Hydra,Chaos Orb,13.0,High,22
Harvest,2020-07-11,Fragment of the Hydra,Chaos Orb,12.0,High,23
Harvest,2020-07-12,Fragment of the Hydra,Chaos Orb,12.0,High,24
Harvest,2020-07-13,Fragment of the Hydra,Chaos Orb,12.0,High,25
Harvest,2020-07-14,Fragment of the Hydra,Chaos Orb,12.0,High,26
Harvest,2020-07-15,Fragment of the Hydra,Chaos Orb,12.0,High,27
Harvest,2020-07-16,Fragment of the Hydra,Chaos Orb,12.0,High,28
Harvest,2020-07-17,Fragment of the Hydra,Chaos Orb,11.0,High,29
Harvest,2020-07-18,Fragment of the Hydra,Chaos Orb,11.0,High,30
Harvest,2020-07-19,Fragment of the Hydra,Chaos Orb,10.0,High,31
Harvest,2020-07-20,Fragment of the Hydra,Chaos Orb,10.0,High,32
Harvest,2020-07-21,Fragment of the Hydra,Chaos Orb,11.0,High,33
Harvest,2020-07-22,Fragment of the Hydra,Chaos Orb,10.0,High,34
Harvest,2020-07-23,Fragment of the Hydra,Chaos Orb,10.0,High,35
Harvest,2020-07-24,Fragment of the Hydra,Chaos Orb,9.0,High,36
Harvest,2020-07-25,Fragment of the Hydra,Chaos Orb,10.0,High,37
Harvest,2020-07-26,Fragment of the Hydra,Chaos Orb,10.0,High,38
Harvest,2020-07-27,Fragment of the Hydra,Chaos Orb,10.0,High,39
Harvest,2020-07-28,Fragment of the Hydra,Chaos Orb,10.0,High,40
Harvest,2020-07-29,Fragment of the Hydra,Chaos Orb,10.0,High,41
Harvest,2020-07-30,Fragment of the Hydra,Chaos Orb,10.0,High,42
Harvest,2020-07-31,Fragment of the Hydra,Chaos Orb,10.0,High,43
Harvest,2020-08-01,Fragment of the Hydra,Chaos Orb,10.0,High,44
Harvest,2020-08-02,Fragment of the Hydra,Chaos Orb,11.0,High,45
Harvest,2020-08-03,Fragment of the Hydra,Chaos Orb,11.00085,High,46
Harvest,2020-08-04,Fragment of the Hydra,Chaos Orb,11.0,High,47
Harvest,2020-08-05,Fragment of the Hydra,Chaos Orb,10.0,High,48
Harvest,2020-08-06,Fragment of the Hydra,Chaos Orb,11.32846,High,49
Harvest,2020-08-07,Fragment of the Hydra,Chaos Orb,11.0,High,50
Harvest,2020-08-08,Fragment of the Hydra,Chaos Orb,12.0,High,51
Harvest,2020-08-09,Fragment of the Hydra,Chaos Orb,12.0,High,52
Harvest,2020-08-10,Fragment of the Hydra,Chaos Orb,12.0,High,53
Harvest,2020-08-11,Fragment of the Hydra,Chaos Orb,12.0,High,54
Harvest,2020-08-12,Fragment of the Hydra,Chaos Orb,12.0,High,55
Harvest,2020-08-13,Fragment of the Hydra,Chaos Orb,12.0,High,56
Harvest,2020-08-14,Fragment of the Hydra,Chaos Orb,12.0,High,57
Harvest,2020-08-15,Fragment of the Hydra,Chaos Orb,12.0,High,58
Harvest,2020-08-16,Fragment of the Hydra,Chaos Orb,12.0,High,59
Harvest,2020-08-17,Fragment of the Hydra,Chaos Orb,12.0,High,60
Harvest,2020-08-18,Fragment of the Hydra,Chaos Orb,12.0,High,61
Harvest,2020-08-19,Fragment of the Hydra,Chaos Orb,12.0,High,62
Harvest,2020-08-20,Fragment of the Hydra,Chaos Orb,12.0,High,63
Harvest,2020-08-21,Fragment of the Hydra,Chaos Orb,13.0,High,64
Harvest,2020-08-22,Fragment of the Hydra,Chaos Orb,13.0,High,65
Harvest,2020-08-23,Fragment of the Hydra,Chaos Orb,13.7704,High,66
Harvest,2020-08-24,Fragment of the Hydra,Chaos Orb,14.0,High,67
Harvest,2020-08-25,Fragment of the Hydra,Chaos Orb,13.46855,High,68
Harvest,2020-08-26,Fragment of the Hydra,Chaos Orb,13.8587,High,69
Harvest,2020-08-27,Fragment of the Hydra,Chaos Orb,14.0,High,70
Harvest,2020-08-28,Fragment of the Hydra,Chaos Orb,14.0,High,71
Harvest,2020-08-29,Fragment of the Hydra,Chaos Orb,14.0,High,72
Harvest,2020-08-30,Fragment of the Hydra,Chaos Orb,14.0,High,73
Harvest,2020-08-31,Fragment of the Hydra,Chaos Orb,13.0,High,74
Harvest,2020-09-01,Fragment of the Hydra,Chaos Orb,13.0,High,75
Harvest,2020-09-02,Fragment of the Hydra,Chaos Orb,13.0,High,76
Harvest,2020-09-03,Fragment of the Hydra,Chaos Orb,14.0,High,77
Harvest,2020-09-04,Fragment of the Hydra,Chaos Orb,13.06008,High,78
Harvest,2020-09-05,Fragment of the Hydra,Chaos Orb,13.0,High,79
Harvest,2020-09-06,Fragment of the Hydra,Chaos Orb,13.0,High,80
Harvest,2020-09-07,Fragment of the Hydra,Chaos Orb,13.0,High,81
Harvest,2020-09-08,Fragment of the Hydra,Chaos Orb,14.0,High,82
Harvest,2020-09-09,Fragment of the Hydra,Chaos Orb,14.0,High,83
Harvest,2020-09-10,Fragment of the Hydra,Chaos Orb,13.0,High,84
Harvest,2020-09-11,Fragment of the Hydra,Chaos Orb,12.0,High,85
Harvest,2020-09-12,Fragment of the Hydra,Chaos Orb,12.0,High,86
Harvest,2020-09-13,Fragment of the Hydra,Chaos Orb,12.0,High,87
Harvest,2020-09-14,Fragment of the Hydra,Chaos Orb,12.0,High,88
Harvest,2020-06-20,Fragment of the Minotaur,Chaos Orb,34.965,High,2
Harvest,2020-06-21,Fragment of the Minotaur,Chaos Orb,20.50598,High,3
Harvest,2020-06-22,Fragment of the Minotaur,Chaos Orb,23.57057,High,4
Harvest,2020-06-23,Fragment of the Minotaur,Chaos Orb,22.0,High,5
Harvest,2020-06-24,Fragment of the Minotaur,Chaos Orb,22.0,High,6
Harvest,2020-06-25,Fragment of the Minotaur,Chaos Orb,26.0,High,7
Harvest,2020-06-26,Fragment of the Minotaur,Chaos Orb,25.0,High,8
Harvest,2020-06-27,Fragment of the Minotaur,Chaos Orb,24.0204,High,9
Harvest,2020-06-28,Fragment of the Minotaur,Chaos Orb,23.0,High,10
Harvest,2020-06-29,Fragment of the Minotaur,Chaos Orb,20.0,High,11
Harvest,2020-06-30,Fragment of the Minotaur,Chaos Orb,19.0,High,12
Harvest,2020-07-01,Fragment of the Minotaur,Chaos Orb,20.0,High,13
Harvest,2020-07-02,Fragment of the Minotaur,Chaos Orb,20.0,High,14
Harvest,2020-07-03,Fragment of the Minotaur,Chaos Orb,17.0,High,15
Harvest,2020-07-04,Fragment of the Minotaur,Chaos Orb,14.0,High,16
Harvest,2020-07-05,Fragment of the Minotaur,Chaos Orb,14.0,High,17
Harvest,2020-07-06,Fragment of the Minotaur,Chaos Orb,14.0,High,18
Harvest,2020-07-07,Fragment of the Minotaur,Chaos Orb,15.0,High,19
Harvest,2020-07-08,Fragment of the Minotaur,Chaos Orb,14.0,High,20
Harvest,2020-07-09,Fragment of the Minotaur,Chaos Orb,13.0,High,21
Harvest,2020-07-10,Fragment of the Minotaur,Chaos Orb,13.0,High,22
Harvest,2020-07-11,Fragment of the Minotaur,Chaos Orb,13.0,High,23
Harvest,2020-07-12,Fragment of the Minotaur,Chaos Orb,12.0,High,24
