League;Date;Get;Pay;Value;Confidence
Delirium;2020-03-31;Chaos Orb;Exalted Shard;0.16667;High
Delirium;2020-04-01;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-02;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-03;Chaos Orb;Exalted Shard;0.15287;High
Delirium;2020-04-04;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-05;Chaos Orb;Exalted Shard;0.16527;High
Delirium;2020-04-06;Chaos Orb;Exalted Shard;0.16468;High
Delirium;2020-04-07;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-04-08;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-04-09;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-04-15;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-04-16;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-17;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-18;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-19;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-20;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-04-21;Chaos Orb;Exalted Shard;0.13953;High
Delirium;2020-04-22;Chaos Orb;Exalted Shard;0.13333;High
Delirium;2020-04-23;Chaos Orb;Exalted Shard;0.13043;High
Delirium;2020-04-24;Chaos Orb;Exalted Shard;0.125;High
Delirium;2020-04-25;Chaos Orb;Exalted Shard;0.11765;High
Delirium;2020-04-26;Chaos Orb;Exalted Shard;0.11538;High
Delirium;2020-04-27;Chaos Orb;Exalted Shard;0.11252;High
Delirium;2020-04-28;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-04-29;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-04-30;Chaos Orb;Exalted Shard;0.11526;High
Delirium;2020-05-01;Chaos Orb;Exalted Shard;0.12028;High
Delirium;2020-05-02;Chaos Orb;Exalted Shard;0.12377;High
Delirium;2020-05-03;Chaos Orb;Exalted Shard;0.12195;High
Delirium;2020-05-04;Chaos Orb;Exalted Shard;0.12195;High
Delirium;2020-05-05;Chaos Orb;Exalted Shard;0.11376;High
Delirium;2020-05-06;Chaos Orb;Exalted Shard;0.11765;High
Delirium;2020-05-07;Chaos Orb;Exalted Shard;0.1153;High
Delirium;2020-05-08;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-09;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-10;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-11;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-12;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-13;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-14;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-15;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-16;Chaos Orb;Exalted Shard;0.11111;High
Delirium;2020-05-17;Chaos Orb;Exalted Shard;0.11408;High
Delirium;2020-05-18;Chaos Orb;Exalted Shard;0.11493;High
Delirium;2020-05-19;Chaos Orb;Exalted Shard;0.12452;High
Delirium;2020-05-20;Chaos Orb;Exalted Shard;0.12462;High
Delirium;2020-05-21;Chaos Orb;Exalted Shard;0.12491;High
Delirium;2020-05-22;Chaos Orb;Exalted Shard;0.125;High
Delirium;2020-05-23;Chaos Orb;Exalted Shard;0.125;High
Delirium;2020-05-24;Chaos Orb;Exalted Shard;0.125;High
Delirium;2020-05-25;Chaos Orb;Exalted Shard;0.13577;High
Delirium;2020-05-26;Chaos Orb;Exalted Shard;0.14286;High
Delirium;2020-05-27;Chaos Orb;Exalted Shard;0.14702;High
Delirium;2020-05-28;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-05-29;Chaos Orb;Exalted Shard;0.15641;High
Delirium;2020-05-30;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-05-31;Chaos Orb;Exalted Shard;0.16514;High
Delirium;2020-06-01;Chaos Orb;Exalted Shard;0.16469;High
Delirium;2020-06-02;Chaos Orb;Exalted Shard;0.16667;High
Delirium;2020-06-03;Chaos Orb;Exalted Shard;0.16667;High
Delirium;2020-06-04;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-05;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-06;Chaos Orb;Exalted Shard;0.15062;High
Delirium;2020-06-07;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-08;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-09;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-10;Chaos Orb;Exalted Shard;0.15365;High
Delirium;2020-06-11;Chaos Orb;Exalted Shard;0.1526;High
Delirium;2020-06-12;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-13;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-14;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-06-15;Chaos Orb;Exalted Shard;0.15385;High
Delirium;2020-03-14;Xoph's Enriched Breachstone;Chaos Orb;40;Low
Delirium;2020-03-15;Xoph's Enriched Breachstone;Chaos Orb;29.1384;High
Delirium;2020-03-16;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-03-17;Xoph's Enriched Breachstone;Chaos Orb;14;High
Delirium;2020-03-18;Xoph's Enriched Breachstone;Chaos Orb;23.31259;High
Delirium;2020-03-19;Xoph's Enriched Breachstone;Chaos Orb;20.99213;High
Delirium;2020-03-20;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-03-21;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-03-22;Xoph's Enriched Breachstone;Chaos Orb;24.9535;High
Delirium;2020-03-23;Xoph's Enriched Breachstone;Chaos Orb;27.06313;High
Delirium;2020-03-24;Xoph's Enriched Breachstone;Chaos Orb;26;High
Delirium;2020-03-25;Xoph's Enriched Breachstone;Chaos Orb;25;High
Delirium;2020-03-26;Xoph's Enriched Breachstone;Chaos Orb;23.76055;High
Delirium;2020-03-27;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-03-28;Xoph's Enriched Breachstone;Chaos Orb;16;High
Delirium;2020-03-29;Xoph's Enriched Breachstone;Chaos Orb;13;High
Delirium;2020-03-30;Xoph's Enriched Breachstone;Chaos Orb;11;High
Delirium;2020-03-31;Xoph's Enriched Breachstone;Chaos Orb;10;High
Delirium;2020-04-01;Xoph's Enriched Breachstone;Chaos Orb;12;High
Delirium;2020-04-02;Xoph's Enriched Breachstone;Chaos Orb;13;High
Delirium;2020-04-03;Xoph's Enriched Breachstone;Chaos Orb;13;High
Delirium;2020-04-04;Xoph's Enriched Breachstone;Chaos Orb;13;High
Delirium;2020-04-05;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-06;Xoph's Enriched Breachstone;Chaos Orb;12.19;High
Delirium;2020-04-07;Xoph's Enriched Breachstone;Chaos Orb;12;High
Delirium;2020-04-08;Xoph's Enriched Breachstone;Chaos Orb;13;High
Delirium;2020-04-09;Xoph's Enriched Breachstone;Chaos Orb;12;High
Delirium;2020-04-15;Xoph's Enriched Breachstone;Chaos Orb;12;High
Delirium;2020-04-16;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-17;Xoph's Enriched Breachstone;Chaos Orb;14;High
Delirium;2020-04-18;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-19;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-20;Xoph's Enriched Breachstone;Chaos Orb;14.64789;High
Delirium;2020-04-21;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-22;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-23;Xoph's Enriched Breachstone;Chaos Orb;14.80963;High
Delirium;2020-04-24;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-04-25;Xoph's Enriched Breachstone;Chaos Orb;16;High
Delirium;2020-04-26;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-04-27;Xoph's Enriched Breachstone;Chaos Orb;18.78195;High
Delirium;2020-04-28;Xoph's Enriched Breachstone;Chaos Orb;19;High
Delirium;2020-04-29;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-04-30;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-05-01;Xoph's Enriched Breachstone;Chaos Orb;19.3506;High
Delirium;2020-05-02;Xoph's Enriched Breachstone;Chaos Orb;19.87;High
Delirium;2020-05-03;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-04;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-05;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-06;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-07;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-08;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-09;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-10;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-11;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-12;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-13;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-14;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-15;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-16;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-17;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-18;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-19;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-20;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-21;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-22;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-23;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-24;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-25;Xoph's Enriched Breachstone;Chaos Orb;20;High
Delirium;2020-05-26;Xoph's Enriched Breachstone;Chaos Orb;17.04208;High
Delirium;2020-05-27;Xoph's Enriched Breachstone;Chaos Orb;17;High
Delirium;2020-05-28;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-05-29;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-05-30;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-05-31;Xoph's Enriched Breachstone;Chaos Orb;19;High
Delirium;2020-06-01;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-06-02;Xoph's Enriched Breachstone;Chaos Orb;18.80287;High
Delirium;2020-06-03;Xoph's Enriched Breachstone;Chaos Orb;19;High
Delirium;2020-06-04;Xoph's Enriched Breachstone;Chaos Orb;17.3469;High
Delirium;2020-06-05;Xoph's Enriched Breachstone;Chaos Orb;17;High
Delirium;2020-06-06;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-06-07;Xoph's Enriched Breachstone;Chaos Orb;18;High
Delirium;2020-06-08;Xoph's Enriched Breachstone;Chaos Orb;19.13;High
Delirium;2020-06-09;Xoph's Enriched Breachstone;Chaos Orb;19;High
Delirium;2020-06-10;Xoph's Enriched Breachstone;Chaos Orb;19;High
Delirium;2020-06-11;Xoph's Enriched Breachstone;Chaos Orb;19;High
Delirium;2020-06-12;Xoph's Enriched Breachstone;Chaos Orb;16.15372;High
Delirium;2020-06-13;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-06-14;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-06-15;Xoph's Enriched Breachstone;Chaos Orb;15;High
Delirium;2020-03-14;Chaos Orb;Simple Sextant;3.6035;Low
Delirium;2020-03-15;Chaos Orb;Simple Sextant;2.46287;High
Delirium;2020-03-16;Chaos Orb;Simple Sextant;2.12315;High
Delirium;2020-03-17;Chaos Orb;Simple Sextant;2.43975;High
Delirium;2020-03-18;Chaos Orb;Simple Sextant;2.5;High
Delirium;2020-03-19;Chaos Orb;Simple Sextant;2.5;High
Delirium;2020-03-20;Chaos Orb;Simple Sextant;2.5;High
Delirium;2020-03-21;Chaos Orb;Simple Sextant;2.5;High
Delirium;2020-03-22;Chaos Orb;Simple Sextant;2.53432;High
Delirium;2020-03-23;Chaos Orb;Simple Sextant;2.58395;High
Delirium;2020-03-24;Chaos Orb;Simple Sextant;2.6;High
Delirium;2020-03-25;Chaos Orb;Simple Sextant;2.6;High
Delirium;2020-03-26;Chaos Orb;Simple Sextant;2.6;High
Delirium;2020-03-27;Chaos Orb;Simple Sextant;2.63026;High
Delirium;2020-03-28;Chaos Orb;Simple Sextant;2.66482;High
Delirium;2020-03-29;Chaos Orb;Simple Sextant;2.9;High
Delirium;2020-03-30;Chaos Orb;Simple Sextant;3.30766;High
Delirium;2020-03-31;Chaos Orb;Simple Sextant;3.5;High
Delirium;2020-04-01;Chaos Orb;Simple Sextant;3.95263;High
Delirium;2020-04-02;Chaos Orb;Simple Sextant;3.5;High
Delirium;2020-04-03;Chaos Orb;Simple Sextant;4;High
Delirium;2020-04-04;Chaos Orb;Simple Sextant;4;High
Delirium;2020-04-05;Chaos Orb;Simple Sextant;5.02832;High
Delirium;2020-04-06;Chaos Orb;Simple Sextant;5.06108;High
Delirium;2020-04-07;Chaos Orb;Simple Sextant;5.22482;High
Delirium;2020-04-08;Chaos Orb;Simple Sextant;5.04361;High
Delirium;2020-04-09;Chaos Orb;Simple Sextant;5.17325;High
Delirium;2020-04-15;Chaos Orb;Simple Sextant;6.40339;High
Delirium;2020-04-16;Chaos Orb;Simple Sextant;6;High
Delirium;2020-04-17;Chaos Orb;Simple Sextant;6;High
Delirium;2020-04-18;Chaos Orb;Simple Sextant;5.9713;High
Delirium;2020-04-19;Chaos Orb;Simple Sextant;5.8982;High
Delirium;2020-04-20;Chaos Orb;Simple Sextant;5.6267;High
Delirium;2020-04-21;Chaos Orb;Simple Sextant;5.75447;High
Delirium;2020-04-22;Chaos Orb;Simple Sextant;5.7;High
Delirium;2020-04-23;Chaos Orb;Simple Sextant;5.6;High
Delirium;2020-04-24;Chaos Orb;Simple Sextant;5.6;High
Delirium;2020-04-25;Chaos Orb;Simple Sextant;5.58103;High
Delirium;2020-04-26;Chaos Orb;Simple Sextant;5.6;High
Delirium;2020-04-27;Chaos Orb;Simple Sextant;5.66237;High
Delirium;2020-04-28;Chaos Orb;Simple Sextant;5.61646;High
Delirium;2020-04-29;Chaos Orb;Simple Sextant;5.65797;High
Delirium;2020-04-30;Chaos Orb;Simple Sextant;6.17896;High
Delirium;2020-05-01;Chaos Orb;Simple Sextant;6;High
Delirium;2020-05-02;Chaos Orb;Simple Sextant;5.12614;High
Delirium;2020-05-03;Chaos Orb;Simple Sextant;5.62502;High
Delirium;2020-05-04;Chaos Orb;Simple Sextant;5.9078;High
Delirium;2020-05-05;Chaos Orb;Simple Sextant;5.32278;High
Delirium;2020-05-06;Chaos Orb;Simple Sextant;6;High
Delirium;2020-05-07;Chaos Orb;Simple Sextant;6.39759;High
Delirium;2020-05-08;Chaos Orb;Simple Sextant;6.5;High
Delirium;2020-05-09;Chaos Orb;Simple Sextant;6.5;High
Delirium;2020-05-10;Chaos Orb;Simple Sextant;6.78059;High
Delirium;2020-05-11;Chaos Orb;Simple Sextant;6.80864;High
Delirium;2020-05-12;Chaos Orb;Simple Sextant;6.99138;High
Delirium;2020-05-13;Chaos Orb;Simple Sextant;7;High
Delirium;2020-05-14;Chaos Orb;Simple Sextant;6.5;High
Delirium;2020-05-15;Chaos Orb;Simple Sextant;6.5;High
Delirium;2020-05-16;Chaos Orb;Simple Sextant;6.52419;High
Delirium;2020-05-17;Chaos Orb;Simple Sextant;6.15674;High
Delirium;2020-05-18;Chaos Orb;Simple Sextant;6.54542;High
Delirium;2020-05-19;Chaos Orb;Simple Sextant;6.5;High
Delirium;2020-05-20;Chaos Orb;Simple Sextant;6.12981;High
Delirium;2020-05-21;Chaos Orb;Simple Sextant;6.03476;High
Delirium;2020-05-22;Chaos Orb;Simple Sextant;6.72035;High
Delirium;2020-05-23;Chaos Orb;Simple Sextant;5.79786;High
Delirium;2020-05-24;Chaos Orb;Simple Sextant;5.96;High
Delirium;2020-05-25;Chaos Orb;Simple Sextant;6.41792;High
Delirium;2020-05-26;Chaos Orb;Simple Sextant;6.31158;High
Delirium;2020-05-27;Chaos Orb;Simple Sextant;6.07758;High
Delirium;2020-05-28;Chaos Orb;Simple Sextant;6.72233;High
Delirium;2020-05-29;Chaos Orb;Simple Sextant;6.60244;High
Delirium;2020-05-30;Chaos Orb;Simple Sextant;6.84936;High
Delirium;2020-05-31;Chaos Orb;Simple Sextant;6.87059;High
Delirium;2020-06-01;Chaos Orb;Simple Sextant;6.88611;High
Delirium;2020-06-02;Chaos Orb;Simple Sextant;6.87075;High
Delirium;2020-06-03;Chaos Orb;Simple Sextant;6.8956;High
Delirium;2020-06-04;Chaos Orb;Simple Sextant;7;High
Delirium;2020-06-05;Chaos Orb;Simple Sextant;7;High
Delirium;2020-06-06;Chaos Orb;Simple Sextant;7;High
Delirium;2020-06-07;Chaos Orb;Simple Sextant;7.72842;Medium
Delirium;2020-06-08;Chaos Orb;Simple Sextant;7.96095;Medium
Delirium;2020-06-09;Chaos Orb;Simple Sextant;8;Medium
Delirium;2020-06-10;Chaos Orb;Simple Sextant;8;Medium
Delirium;2020-06-11;Chaos Orb;Simple Sextant;7.68936;Medium
Delirium;2020-06-12;Chaos Orb;Simple Sextant;11.21;Medium
Delirium;2020-06-13;Chaos Orb;Simple Sextant;4.42458;Medium
Delirium;2020-06-14;Chaos Orb;Simple Sextant;10.75773;Medium
Delirium;2020-06-15;Chaos Orb;Simple Sextant;13;Medium
Delirium;2020-03-14;Chaos Orb;Prime Sextant;1;Low
Delirium;2020-03-15;Chaos Orb;Prime Sextant;1;High
Delirium;2020-03-16;Chaos Orb;Prime Sextant;0.93622;High
Delirium;2020-03-17;Chaos Orb;Prime Sextant;1;High
Delirium;2020-03-18;Chaos Orb;Prime Sextant;1.14304;High
Delirium;2020-03-19;Chaos Orb;Prime Sextant;1.39395;High
Delirium;2020-03-20;Chaos Orb;Prime Sextant;1.35;High
Delirium;2020-03-21;Chaos Orb;Prime Sextant;1.35;High
Delirium;2020-03-22;Chaos Orb;Prime Sextant;1.35;High
Delirium;2020-03-23;Chaos Orb;Prime Sextant;1.3943;High
Delirium;2020-03-24;Chaos Orb;Prime Sextant;1.34505;High
Delirium;2020-03-25;Chaos Orb;Prime Sextant;1.35;High
Delirium;2020-03-26;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-03-27;Chaos Orb;Prime Sextant;1.31159;High
Delirium;2020-03-28;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-03-29;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-03-30;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-03-31;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-04-01;Chaos Orb;Prime Sextant;1.36233;High
Delirium;2020-04-02;Chaos Orb;Prime Sextant;1.39913;High
Delirium;2020-04-03;Chaos Orb;Prime Sextant;1.38892;High
Delirium;2020-04-04;Chaos Orb;Prime Sextant;1.48863;High
Delirium;2020-04-05;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-04-06;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-04-07;Chaos Orb;Prime Sextant;1.5886;High
Delirium;2020-04-08;Chaos Orb;Prime Sextant;1.79067;High
Delirium;2020-04-09;Chaos Orb;Prime Sextant;1.8;High
Delirium;2020-04-15;Chaos Orb;Prime Sextant;1.3803;Medium
Delirium;2020-04-16;Chaos Orb;Prime Sextant;1.60291;High
Delirium;2020-04-17;Chaos Orb;Prime Sextant;1.5643;High
Delirium;2020-04-18;Chaos Orb;Prime Sextant;1.5493;High
Delirium;2020-04-19;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-04-20;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-04-21;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-04-22;Chaos Orb;Prime Sextant;1.4652;High
Delirium;2020-04-23;Chaos Orb;Prime Sextant;1.45;High
Delirium;2020-04-24;Chaos Orb;Prime Sextant;1.38971;High
Delirium;2020-04-25;Chaos Orb;Prime Sextant;1.37057;High
Delirium;2020-04-26;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-04-27;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-04-28;Chaos Orb;Prime Sextant;1.28651;High
Delirium;2020-04-29;Chaos Orb;Prime Sextant;1.25348;High
Delirium;2020-04-30;Chaos Orb;Prime Sextant;1.28145;High
Delirium;2020-05-01;Chaos Orb;Prime Sextant;1.26894;High
Delirium;2020-05-02;Chaos Orb;Prime Sextant;1.27034;High
Delirium;2020-05-03;Chaos Orb;Prime Sextant;1.29236;High
Delirium;2020-05-04;Chaos Orb;Prime Sextant;1.3;High
Delirium;2020-05-05;Chaos Orb;Prime Sextant;1.32234;High
Delirium;2020-05-06;Chaos Orb;Prime Sextant;1.36302;High
Delirium;2020-05-07;Chaos Orb;Prime Sextant;1.40343;High
Delirium;2020-05-08;Chaos Orb;Prime Sextant;1.43549;High
Delirium;2020-05-09;Chaos Orb;Prime Sextant;1.41865;High
Delirium;2020-05-10;Chaos Orb;Prime Sextant;1.46235;High
Delirium;2020-05-11;Chaos Orb;Prime Sextant;1.43951;High
Delirium;2020-05-12;Chaos Orb;Prime Sextant;1.45044;High
Delirium;2020-05-13;Chaos Orb;Prime Sextant;1.47798;High
Delirium;2020-05-14;Chaos Orb;Prime Sextant;1.40128;High
Delirium;2020-05-15;Chaos Orb;Prime Sextant;1.39014;High
Delirium;2020-05-16;Chaos Orb;Prime Sextant;1.38763;High
Delirium;2020-05-17;Chaos Orb;Prime Sextant;1.36558;High
Delirium;2020-05-18;Chaos Orb;Prime Sextant;1.59236;High
Delirium;2020-05-19;Chaos Orb;Prime Sextant;1.60058;High
Delirium;2020-05-20;Chaos Orb;Prime Sextant;1.60058;High
Delirium;2020-05-21;Chaos Orb;Prime Sextant;1.60058;High
Delirium;2020-05-22;Chaos Orb;Prime Sextant;1.6;High
Delirium;2020-05-23;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-05-24;Chaos Orb;Prime Sextant;1.5388;High
Delirium;2020-05-25;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-05-26;Chaos Orb;Prime Sextant;1.92949;High
Delirium;2020-05-27;Chaos Orb;Prime Sextant;1.78979;High
Delirium;2020-05-28;Chaos Orb;Prime Sextant;1.72284;High
Delirium;2020-05-29;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-05-30;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-05-31;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-06-01;Chaos Orb;Prime Sextant;1.53434;High
Delirium;2020-06-02;Chaos Orb;Prime Sextant;1.63631;High
Delirium;2020-06-03;Chaos Orb;Prime Sextant;1.56608;High
Delirium;2020-06-04;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-06-05;Chaos Orb;Prime Sextant;1.48085;High
Delirium;2020-06-06;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-06-07;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-06-08;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-06-09;Chaos Orb;Prime Sextant;1.5;High
Delirium;2020-06-10;Chaos Orb;Prime Sextant;1.46974;High
Delirium;2020-06-11;Chaos Orb;Prime Sextant;1.45958;High
Delirium;2020-06-12;Chaos Orb;Prime Sextant;1.37417;Medium
Delirium;2020-06-13;Chaos Orb;Prime Sextant;1.33215;Medium
Delirium;2020-06-14;Chaos Orb;Prime Sextant;1.37417;Medium
Delirium;2020-06-15;Chaos Orb;Prime Sextant;2.42227;Medium
Delirium;2020-03-14;Fragment of Enslavement;Chaos Orb;50;High
Delirium;2020-03-15;Fragment of Enslavement;Chaos Orb;31.47216;High
Delirium;2020-03-16;Fragment of Enslavement;Chaos Orb;32.33669;High
Delirium;2020-03-17;Fragment of Enslavement;Chaos Orb;33;High
Delirium;2020-03-18;Fragment of Enslavement;Chaos Orb;30;High
Delirium;2020-03-19;Fragment of Enslavement;Chaos Orb;29;High
Delirium;2020-03-20;Fragment of Enslavement;Chaos Orb;27;High
Delirium;2020-03-21;Fragment of Enslavement;Chaos Orb;28.95993;High
Delirium;2020-03-22;Fragment of Enslavement;Chaos Orb;32;High
Delirium;2020-03-23;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-03-24;Fragment of Enslavement;Chaos Orb;35.08391;High
Delirium;2020-03-25;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-03-26;Fragment of Enslavement;Chaos Orb;39;High
Delirium;2020-03-27;Fragment of Enslavement;Chaos Orb;33;High
Delirium;2020-03-28;Fragment of Enslavement;Chaos Orb;30;High
Delirium;2020-03-29;Fragment of Enslavement;Chaos Orb;30;High
Delirium;2020-03-30;Fragment of Enslavement;Chaos Orb;25.005;High
Delirium;2020-03-31;Fragment of Enslavement;Chaos Orb;30;High
Delirium;2020-04-01;Fragment of Enslavement;Chaos Orb;37;High
Delirium;2020-04-02;Fragment of Enslavement;Chaos Orb;38;High
Delirium;2020-04-03;Fragment of Enslavement;Chaos Orb;35.63472;High
Delirium;2020-04-04;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-05;Fragment of Enslavement;Chaos Orb;38;High
Delirium;2020-04-06;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-07;Fragment of Enslavement;Chaos Orb;39;High
Delirium;2020-04-08;Fragment of Enslavement;Chaos Orb;37.65849;High
Delirium;2020-04-09;Fragment of Enslavement;Chaos Orb;37;High
Delirium;2020-04-15;Fragment of Enslavement;Chaos Orb;35.12033;High
Delirium;2020-04-16;Fragment of Enslavement;Chaos Orb;39.64882;High
Delirium;2020-04-17;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-18;Fragment of Enslavement;Chaos Orb;39.60535;High
Delirium;2020-04-19;Fragment of Enslavement;Chaos Orb;39.77272;High
Delirium;2020-04-20;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-21;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-22;Fragment of Enslavement;Chaos Orb;41.59172;High
Delirium;2020-04-23;Fragment of Enslavement;Chaos Orb;41;High
Delirium;2020-04-24;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-25;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-26;Fragment of Enslavement;Chaos Orb;41;High
Delirium;2020-04-27;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-04-28;Fragment of Enslavement;Chaos Orb;43.6507;High
Delirium;2020-04-29;Fragment of Enslavement;Chaos Orb;45;High
Delirium;2020-04-30;Fragment of Enslavement;Chaos Orb;42;High
Delirium;2020-05-01;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-05-02;Fragment of Enslavement;Chaos Orb;38;High
Delirium;2020-05-03;Fragment of Enslavement;Chaos Orb;37;High
Delirium;2020-05-04;Fragment of Enslavement;Chaos Orb;38;High
Delirium;2020-05-05;Fragment of Enslavement;Chaos Orb;40;High
Delirium;2020-05-06;Fragment of Enslavement;Chaos Orb;36.6317;High
